"ciudad","fecha","pp","ant_log","ant_op","prob","prob_corte","evento_log","Iop","umbral_op","evento_op"
"4296",2026-09-02,0,0,0,0.001,0.368,0,0,7.4,0
"4297",2026-09-02,0,0,0,0.001,0.502,0,0,6.3,0
"4298",2026-09-02,0,0.1,0.1,0.001,0.116,0,0.1,16.5,0
"4480",2026-09-02,4.3,20.9,45.7,0.002,0.001,1,50,5.9,1
"4481",2026-09-02,5,13.1,30.3,0.002,0.001,1,35.3,5.1,1
"4482",2026-09-02,5.4,5.6,14.6,0.002,0.001,1,20,4.6,1
"4483",2026-09-02,8.1,0.1,16.1,0,0,1,24.2,3.1,1
"4484",2026-09-02,18,0.1,23.7,0,0.009,0,41.7,3.2,1
"4485",2026-09-02,12.3,3.1,11.6,0.003,0.001,1,23.9,2.7,1
"4491",2026-09-02,0.4,0.7,1.3,0.001,0.1,0,1.7,302.5,0
"4492",2026-09-02,0.3,1.8,1.8,0.002,0.034,0,2.1,283.4,0
"4493",2026-09-02,0.1,1.5,1.1,0.001,0.341,0,1.3,175.8,0
"4494",2026-09-02,0.1,0.1,1,0.001,0.344,0,1.1,130.4,0
"4495",2026-09-02,0.1,0.4,0.4,0.001,0.076,0,0.5,237.4,0
"4496",2026-09-02,0.1,0.1,0.1,0.001,0.065,0,0.2,172.5,0
"4497",2026-09-02,0,0,0,0.002,0.228,0,0.1,323.5,0
"4498",2026-09-02,0,0.1,0,0.001,0.103,0,0,15.4,0
"4499",2026-09-02,0,0,0,0.003,0.779,0,0,139.3,0
"4510",2026-09-02,0,0.1,0,0.002,0.692,0,0,22,0
"4691",2026-09-02,5.7,8.9,0.6,0.001,0.008,0,6.3,47.8,0
"4692",2026-09-02,6.6,5.8,18.5,0.001,0.152,0,25.1,7.4,1
"4693",2026-09-02,8.5,0.4,15.6,0.001,0.195,0,24.1,4,1
"4694",2026-09-02,12.2,0.5,31.5,0.001,0.093,0,43.7,9.8,1
"4702",2026-09-02,0.4,0.6,0.2,0.001,0.672,0,0.6,104.4,0
"4703",2026-09-02,0.4,1.5,0.2,0.001,0.055,0,0.6,87.5,0
"4704",2026-09-02,0.3,2.4,0.2,0,0.59,0,0.5,97.6,0
"4705",2026-09-02,0.2,1.1,1.1,0.001,0.037,0,1.3,189.8,0
"4706",2026-09-02,0.1,0.2,0.2,0.001,0.071,0,0.4,336.3,0
"4707",2026-09-02,0.1,0.1,0,0.002,0.131,0,0.1,148.5,0
"4708",2026-09-02,0,0.3,0,0.002,0.341,0,0.1,124.4,0
"4709",2026-09-02,0,1.1,0,0.003,0.587,0,0,178.1,0
"4710",2026-09-02,0,3,0,0.001,0.141,0,0,205.8,0
"4714",2026-09-02,0,0,0,0,0.703,0,0,91.9,0
"4715",2026-09-02,0,0,0,0.001,0.08,0,0,56.8,0
"4718",2026-09-02,0,0,0,0.002,0.077,0,0,17,0
"4719",2026-09-02,0,0.1,0,0.002,0.139,0,0,13.5,0
"4720",2026-09-02,0,0.1,0,0.002,0.272,0,0,14.2,0
"4721",2026-09-02,0,0.1,0,0.003,0.497,0,0,24.3,0
"483",2026-09-02,0,0.1,0.1,0.002,0.03,0,0.2,107.5,0
"484",2026-09-02,0,0,0,0.002,0.023,0,0.1,16.9,0
"485",2026-09-02,0,0,0.1,0.001,0.013,0,0.1,36.1,0
"486",2026-09-02,0,0,0,0.001,0.264,0,0.1,71.3,0
"487",2026-09-02,0,0,0,0.002,0.002,1,0,91,0
"488",2026-09-02,0,0,0,0.001,0.028,0,0.1,36.9,0
"489",2026-09-02,0,0,0,0.001,0.115,0,0,104.7,0
"4901",2026-09-02,5.9,0.7,0.7,0.001,0.026,0,6.6,44.8,0
"4902",2026-09-02,5.7,0.7,4.1,0.001,0.243,0,9.8,0.3,1
"4903",2026-09-02,11,0.7,25.5,0.001,0.178,0,36.6,8.6,1
"4904",2026-09-02,12.7,0.6,27.3,0.001,0.204,0,40,11.9,1
"4905",2026-09-02,10.1,0.6,15.7,0.001,0.223,0,25.8,6.1,1
"4911",2026-09-02,0.4,0.5,0.1,0.001,0.357,0,0.5,69.4,0
"4912",2026-09-02,0.5,0.8,0.2,0.001,0.265,0,0.7,84.5,0
"4913",2026-09-02,0.5,2.1,2.1,0.001,0.045,0,2.6,0.2,1
"4914",2026-09-02,0.3,4.1,0.1,0,0.247,0,0.4,73.8,0
"4915",2026-09-02,0.2,3.8,2.9,0,0.39,0,3.1,139.8,0
"4916",2026-09-02,0.2,1.2,1.2,0.001,0.058,0,1.3,143.2,0
"4917",2026-09-02,0.1,0.9,0.8,0.001,0.06,0,1,104.3,0
"4918",2026-09-02,0.1,0.9,0.9,0.001,0.002,0,1,14.3,0
"4919",2026-09-02,0.1,1.4,0,0.002,0.011,0,0.1,53,0
"492",2026-09-02,0,0,0.1,0.003,0.827,0,0.1,340.1,0
"4925",2026-09-02,0,0,0,0.002,0.02,0,0,101.5,0
"4926",2026-09-02,0,0,0,0.001,0.02,0,0,28.3,0
"4927",2026-09-02,0,0,0,0.001,0.021,0,0,43.2,0
"4928",2026-09-02,0,0,0,0.001,0.68,0,0,7.8,0
"4929",2026-09-02,0,0,0,0,0.001,0,0,1.4,0
"493",2026-09-02,0,0.1,0.1,0.001,0.003,0,0.1,60.5,0
"4930",2026-09-02,0,0,0,0.002,0.62,0,0,20.6,0
"4931",2026-09-02,0,0.1,NA,0.006,NA,NA,NA,NA,NA
"4932",2026-09-02,0,0.1,0,0.006,1,0,0,18.6,0
"5110",2026-09-02,9.4,1.2,33.2,0.001,0.009,0,42.7,12.5,1
"5111",2026-09-02,7.7,0.8,24.5,0.001,0.064,0,32.2,7.2,1
"5112",2026-09-02,6.9,0.8,18,0.001,0.132,0,24.8,5,1
"5113",2026-09-02,18.3,0.6,25.8,0.001,0.021,0,44,6.7,1
"5114",2026-09-02,17.1,3.5,0.4,0.001,0.164,0,17.5,54.1,0
"5115",2026-09-02,9.5,0.4,0.4,0.001,0.045,0,9.9,70.2,0
"5118",2026-09-02,1.5,1.3,0.2,0,0.022,0,1.8,53.3,0
"5121",2026-09-02,1,1.4,0.2,0.002,0.035,0,1.2,45.6,0
"5122",2026-09-02,0.6,1.7,0.2,0.001,0.106,0,0.7,57.9,0
"5123",2026-09-02,0.4,2.7,5.3,0.001,0.001,1,5.7,1.1,1
"5124",2026-09-02,0.3,5,0.1,0,0.067,0,0.3,58.4,0
"5125",2026-09-02,0,7.6,0,0,0.077,0,0,61.5,0
"5126",2026-09-02,0.2,3.2,0.1,0.001,0.154,0,0.2,68.9,0
"5127",2026-09-02,0.1,1.5,0,0,0.023,0,0.2,73,0
"5128",2026-09-02,0.3,1.7,4,0.001,0.007,0,4.3,135.4,0
"5129",2026-09-02,0.2,2.3,2.3,0.001,0.005,0,2.4,48.2,0
"5134",2026-09-02,0,0.3,0,0.001,0.021,0,0,169.6,0
"5135",2026-09-02,0,0.1,0,0.001,0.025,0,0,189.8,0
"5136",2026-09-02,0,0,0,0.002,0.008,0,0,36.4,0
"5137",2026-09-02,0,0,0,0.003,0.033,0,0,12.4,0
"5138",2026-09-02,0,0.1,0,0.001,0.115,0,0,34,0
"5139",2026-09-02,0,0.2,0,0.002,0.22,0,0,15.9,0
"5140",2026-09-02,0,0.2,0,0.002,0.444,0,0,15.6,0
"5141",2026-09-02,0,0.1,0,0.004,0.936,0,0,18.6,0
"5142",2026-09-02,0,0.1,0,0.004,0.989,0,0,13.7,0
"5143",2026-09-02,0,0.1,0,0.002,0.375,0,0,5,0
"5318",2026-09-02,17.5,15.3,36.9,0.002,0.017,0,54.4,9.1,1
"5319",2026-09-02,17.5,14.9,2.9,0.001,0.027,0,20.4,66.5,0
"5320",2026-09-02,12.9,12.3,38.2,0.001,0.013,0,51.1,13.4,1
"5321",2026-09-02,10.7,1,27.9,0.001,0.046,0,38.6,11.3,1
"5322",2026-09-02,12.5,5.2,5.4,0.001,0.058,0,18,103.5,0
"5323",2026-09-02,17.6,0.5,4.1,0,0.024,0,21.7,111,0
"5324",2026-09-02,15.4,20.4,0.3,0,0,1,15.7,49.1,0
"5325",2026-09-02,6.7,2.6,0.2,0.001,0.312,0,6.9,39.8,0
"5326",2026-09-02,5.1,7.5,7.5,0.001,0.28,0,12.6,122.3,0
"5327",2026-09-02,3.1,7.7,5.9,0.001,0.128,0,8.9,0.1,1
"5328",2026-09-02,1.4,1.5,6.9,0.002,0.333,0,8.3,0.1,1
"5329",2026-09-02,1,1.8,0.1,0.001,0.087,0,1.1,55.7,0
"5330",2026-09-02,1.3,2.1,0.2,0.002,0.07,0,1.5,57.5,0
"5331",2026-09-02,1.2,0.3,0.3,0.002,0.09,0,1.5,65.4,0
"5332",2026-09-02,0.6,2.7,0.2,0.001,0.163,0,0.8,78.2,0
"5333",2026-09-02,0.3,7.1,0.1,0.001,0.045,0,0.4,29.1,0
"5334",2026-09-02,0.2,5.4,0.1,0,0.156,0,0.2,92.9,0
"5335",2026-09-02,0.1,10.9,10.9,0,0.239,0,11,144.1,0
"5336",2026-09-02,0.1,3.1,3.9,0,0.452,0,4.1,232.1,0
"5337",2026-09-02,0.4,4.4,2.3,0.001,0.053,0,2.7,74,0
"5338",2026-09-02,0.4,6.7,2.2,0.001,0.046,0,2.5,102.2,0
"5339",2026-09-02,0.2,2.3,2.3,0.001,0.178,0,2.5,124.2,0
"5341",2026-09-02,0,2.3,2.3,0,0.002,0,2.3,125.9,0
"5342",2026-09-02,0,0.7,0.7,0,0.032,0,0.7,186.8,0
"5345",2026-09-02,0,0,0,0.002,0.028,0,0,48.4,0
"5346",2026-09-02,0,0,0.1,0.003,0.074,0,0.1,326.4,0
"5347",2026-09-02,0,0,0.1,0.002,0.024,0,0.1,206.3,0
"5348",2026-09-02,0,0,0,0,0.022,0,0,17,0
"5349",2026-09-02,0,0,0.2,0.002,0.145,0,0.2,100.5,0
"5350",2026-09-02,0,0,0,0.002,0.233,0,0,13.7,0
"5351",2026-09-02,0,0.1,0,0.001,0.198,0,0,5.4,0
"5352",2026-09-02,0,0.1,0,0.001,0.978,0,0,11.6,0
"5353",2026-09-02,0,0.1,0,0.001,0.948,0,0,2.4,0
"5354",2026-09-02,0,0.1,0,0.001,0.206,0,0,3.5,0
"5355",2026-09-02,0,0,0,0,0.144,0,0,4.7,0
"5527",2026-09-02,17.6,4.7,43.8,0.006,0.18,0,61.4,9.3,1
"5528",2026-09-02,18.3,17.1,43.9,0.001,0.022,0,62.2,16.7,1
"5529",2026-09-02,16.1,18.2,52.2,0.001,0.024,0,68.3,18.8,1
"5530",2026-09-02,13.7,15.1,47.8,0.001,0.013,0,61.5,16.7,1
"5531",2026-09-02,11.9,8.7,1.1,0.001,0.013,0,13,47.4,0
"5532",2026-09-02,10.1,0.7,6.9,0.001,0.051,0,17,148.3,0
"5533",2026-09-02,9.9,0.5,5.7,0.001,0.095,0,15.6,160.6,0
"5534",2026-09-02,8.9,23.1,4.7,0.001,0,1,13.6,111.4,0
"5535",2026-09-02,5.1,0.3,0.3,0.002,0.07,0,5.4,36.9,0
"5536",2026-09-02,3.7,7.9,7.9,0,0.325,0,11.6,98,0
"5537",2026-09-02,3,6.2,0,0.002,0.101,0,3,91.8,0
"5538",2026-09-02,1.8,6.6,8.7,0.004,0.461,0,10.6,0.5,1
"5539",2026-09-02,1.1,2.9,3,0.002,0.047,0,4.1,113.5,0
"5540",2026-09-02,1.1,0.2,0.2,0.001,0.056,0,1.3,58.8,0
"5541",2026-09-02,1.4,10.5,0.3,0,0.068,0,1.7,70.6,0
"5542",2026-09-02,0.8,8.1,0.2,0,0.054,0,1,80.6,0
"5543",2026-09-02,0.3,9.2,0.1,0.001,0.698,0,0.4,54.7,0
"5544",2026-09-02,0.2,1.6,0.1,0,0.469,0,0.3,91.2,0
"5545",2026-09-02,0.2,4.4,0.1,0,0.61,0,0.3,92.8,0
"5546",2026-09-02,0,0.6,0,0,0.786,0,0,85.5,0
"5547",2026-09-02,0.1,1.2,0,0,0.66,0,0.1,78.3,0
"5548",2026-09-02,0.2,1.3,6.1,0.001,0.033,0,6.2,123.9,0
"5551",2026-09-02,0.1,3.4,3.4,0,0,1,3.5,0.3,1
"5552",2026-09-02,0,1.2,1.2,0,0.002,0,1.2,108,0
"5555",2026-09-02,0,0,0,0.001,0.007,0,0,52.3,0
"5556",2026-09-02,0,0,0.2,0.001,0.018,0,0.2,326.3,0
"5557",2026-09-02,0,0.1,0.3,0.001,0.029,0,0.3,200.5,0
"5558",2026-09-02,0,0.1,0.1,0.001,0.04,0,0.1,64.1,0
"5559",2026-09-02,0,0,0,0.002,0.736,0,0,176.1,0
"5560",2026-09-02,0,0,0,0.002,0.088,0,0,24.5,0
"5561",2026-09-02,0,0.2,0.1,0.001,0.291,0,0.1,50.8,0
"5562",2026-09-02,0,0,0,0.002,0.56,0,0,14.6,0
"5563",2026-09-02,0,0.1,0,0.001,0.19,0,0,7.9,0
"5565",2026-09-02,0,0.1,0,0.001,0.358,0,0,6.3,0
"5566",2026-09-02,0,0,0,0,0.447,0,0,12.1,0
"5567",2026-09-02,0,0,0,0,0.464,0,0,16.4,0
"5568",2026-09-02,0,0,0,0,0.48,0,0,20.8,0
"5736",2026-09-02,11,20.5,58.5,0.006,0.004,1,69.5,31.3,1
"5737",2026-09-02,15.8,19.2,53.9,0.005,0.202,0,69.7,13.4,1
"5738",2026-09-02,16.4,3.4,58.7,0.002,0.107,0,75.2,16.5,1
"5739",2026-09-02,13.1,2.2,61.5,0.002,0.136,0,74.6,14.9,1
"5740",2026-09-02,13.3,1.8,14.3,0.002,0.23,0,27.6,146.8,0
"5741",2026-09-02,15.1,1.6,9.2,0.002,0.247,0,24.3,146.4,0
"5742",2026-09-02,12.9,1.1,8.8,0.001,0.147,0,21.7,119,0
"5743",2026-09-02,10.4,0.8,9.8,0.001,0.216,0,20.2,109.6,0
"5744",2026-09-02,7.3,0.6,38.8,0.001,0.207,0,46.1,7.5,1
"5745",2026-09-02,4.8,6.5,29.8,0.002,0.035,0,34.6,4.6,1
"5746",2026-09-02,3.4,3.5,3.4,0.001,0.021,0,6.8,55.1,0
"5747",2026-09-02,2.2,1.9,1.9,0,0.038,0,4.1,62.9,0
"5748",2026-09-02,1.9,2.5,2.5,0.001,0.031,0,4.4,64.9,0
"5749",2026-09-02,1.7,3.5,3.6,0.002,0.124,0,5.3,123.6,0
"5750",2026-09-02,1.3,10.5,3.5,0.002,0.12,0,4.7,215,0
"5751",2026-09-02,1.1,10.2,3.7,0.001,0.134,0,4.7,199.5,0
"5752",2026-09-02,0.6,13.5,0.2,0.001,0.014,0,0.8,37.3,0
"5753",2026-09-02,0.4,3.5,7.8,0.001,0.016,0,8.1,177.6,0
"5754",2026-09-02,0.4,2.5,2.5,0,0.417,0,2.9,170.3,0
"5755",2026-09-02,0.2,3.6,0.1,0,0.669,0,0.3,85.7,0
"5756",2026-09-02,0,0,0,0.001,0.884,0,0,51.6,0
"5757",2026-09-02,0.1,2.8,0.1,0,0.71,0,0.2,67.3,0
"5758",2026-09-02,0.1,3.1,0.1,0.001,0.145,0,0.2,50.7,0
"5760",2026-09-02,0.2,4.2,4,0,0.009,0,4.2,110.1,0
"5761",2026-09-02,0,3.7,3.7,0,0.008,0,3.7,121.3,0
"5765",2026-09-02,0,0,0,0.001,0.009,0,0,104.7,0
"5766",2026-09-02,0,0,0,0.001,0.013,0,0.1,90.2,0
"5767",2026-09-02,0.1,0.1,0.1,0.001,0.214,0,0.2,42.8,0
"5768",2026-09-02,0,0.2,0.2,0.001,0.042,0,0.2,69.6,0
"5770",2026-09-02,0,0.2,0,0.001,0.119,0,0,47.5,0
"5771",2026-09-02,0,0.3,0,0.001,0.06,0,0,38.6,0
"5772",2026-09-02,0,0.1,0,0.002,0.108,0,0,22.8,0
"5774",2026-09-02,0,0.1,0.1,0,0.328,0,0.1,18.9,0
"5775",2026-09-02,0,0.1,0,0,0.173,0,0,13.4,0
"5776",2026-09-02,0,0,0,0,0.438,0,0,14.4,0
"5777",2026-09-02,0,0,0,0,0.459,0,0,20.2,0
"5778",2026-09-02,0,0,0,0,0.472,0,0,22.7,0
"5780",2026-09-02,0,0,0,0.002,0.009,0,0,33.1,0
"5947",2026-09-02,12.4,3,3,0.001,0.004,0,15.4,40.4,0
"5948",2026-09-02,14.3,2.8,23.4,0.001,0.005,0,37.7,121,0
"5949",2026-09-02,14,2.3,21.4,0.001,0.004,0,35.4,154.8,0
"5950",2026-09-02,14.9,2.1,15.4,0.001,0.004,0,30.2,213.8,0
"5951",2026-09-02,17,2,10.6,0.001,0.011,0,27.7,241.1,0
"5952",2026-09-02,15.2,1.6,11.1,0.001,0.006,0,26.3,203.5,0
"5953",2026-09-02,12.2,1.3,16.8,0.001,0.01,0,29,165,0
"5954",2026-09-02,8,1,71.9,0.001,0.19,0,79.9,12.9,1
"5955",2026-09-02,4.9,0.7,0.7,0.002,0.039,0,5.6,51.8,0
"5956",2026-09-02,2.6,3.8,0.3,0.002,0.556,0,2.9,44.6,0
"5957",2026-09-02,0.1,0,0,0.002,0.235,0,0.1,54.1,0
"5958",2026-09-02,0.9,1.4,1.4,0.001,0.022,0,2.4,61.6,0
"5959",2026-09-02,1.6,2.7,2.8,0,0.197,0,4.4,145.7,0
"5960",2026-09-02,0.8,2.4,2.4,0,0.173,0,3.2,184.7,0
"5961",2026-09-02,0.4,9.4,2.4,0.001,0.099,0,2.8,145,0
"5962",2026-09-02,0.4,3.4,0.1,0,0.04,0,0.4,48.1,0
"5963",2026-09-02,0.5,3.8,10.1,0,0.059,0,10.6,223.8,0
"5964",2026-09-02,0.5,3.5,3.5,0,0.195,0,4.1,148.6,0
"5965",2026-09-02,0.3,5.2,0.1,0,0.486,0,0.5,74.7,0
"5966",2026-09-02,0.2,2.8,0.1,0,0.571,0,0.2,61.1,0
"5967",2026-09-02,0.1,1.2,0,0,0.177,0,0.1,51.8,0
"5968",2026-09-02,0.1,2.7,0.1,0,0.606,0,0.2,68.9,0
"5970",2026-09-02,0.2,0.4,0.4,0,0.028,0,0.6,45.9,0
"5971",2026-09-02,0.1,4.5,4.5,0,0.033,0,4.6,136.4,0
"5972",2026-09-02,0,4.9,0.2,0.003,0.305,0,0.3,114.7,0
"5976",2026-09-02,0,0.2,1.1,0.001,0.091,0,1.1,195.7,0
"5977",2026-09-02,0.1,0.1,0.3,0.001,0.212,0,0.4,160.7,0
"5978",2026-09-02,0,0.1,0.1,0.001,0.046,0,0.1,100,0
"5979",2026-09-02,0,0.3,0.7,0,0.049,0,0.8,180,0
"5980",2026-09-02,0,1.2,1.2,0,0.16,0,1.2,272.8,0
"5984",2026-09-02,0,0.1,0.1,0,0.489,0,0.1,35.5,0
"5985",2026-09-02,0,0.1,0.1,0,0.414,0,0.1,29.4,0
"5986",2026-09-02,0,0,0,0,0.458,0,0,26,0
"5987",2026-09-02,0,0,0,0,0.457,0,0,32.5,0
"5988",2026-09-02,0,0,0,0.001,0.492,0,0,31.5,0
"5989",2026-09-02,0,0,0,0.001,0.57,0,0,23.7,0
"5990",2026-09-02,0,0,0,0.003,0.6,0,0,24,0
"5991",2026-09-02,0,0,0,0.008,0.769,0,0,22.5,0
"5992",2026-09-02,0,0,0,0.007,0.818,0,0,11.6,0
"6157",2026-09-02,11.9,2.6,20.1,0.001,0.004,0,32,130.6,0
"6158",2026-09-02,11.4,2.1,22.4,0.001,0.005,0,33.8,172.2,0
"6159",2026-09-02,13.3,2.1,20.4,0.001,0.005,0,33.7,201.2,0
"6160",2026-09-02,14.9,2,14.6,0.002,0.007,0,29.5,241.8,0
"6161",2026-09-02,15.5,1.7,11.2,0.002,0.008,0,26.8,253.2,0
"6162",2026-09-02,13.8,1.4,14.6,0.001,0.004,0,28.4,219.8,0
"6163",2026-09-02,13.3,1.6,24.6,0.001,0.005,0,37.9,153.1,0
"6164",2026-09-02,10.9,35.1,35.1,0.001,0.003,0,46.1,86.2,0
"6165",2026-09-02,6.7,1.5,71.5,0.003,0.481,0,78.2,4.9,1
"6166",2026-09-02,3.1,0.5,0.5,0.001,0.045,0,3.6,51.5,0
"6167",2026-09-02,1,1.1,0.2,0.001,0.076,0,1.2,50.6,0
"6168",2026-09-02,0.8,1,1,0.001,0.211,0,1.8,89.2,0
"6169",2026-09-02,1.2,1.7,1.6,0,0.028,0,2.8,85.5,0
"6170",2026-09-02,0.4,1.2,1.2,0,0.086,0,1.6,130,0
"6171",2026-09-02,0.2,7.3,1.3,0.001,0.001,1,1.4,104.4,0
"6172",2026-09-02,0.5,10.1,2.9,0.001,0,1,3.4,95.1,0
"6173",2026-09-02,0.7,4.2,0.2,0,0.089,0,0.9,60.7,0
"6174",2026-09-02,0.7,4.2,0.2,0,0.215,0,0.9,72.8,0
"6175",2026-09-02,0.5,2.4,0.2,0,0.42,0,0.7,72.8,0
"6176",2026-09-02,0.2,0.1,0.1,0.001,0.426,0,0.3,58.1,0
"6177",2026-09-02,0,1.4,0,0,0.312,0,0.1,53.9,0
"6178",2026-09-02,0.1,2,0,0,0.513,0,0.1,63,0
"6182",2026-09-02,0,0.4,9.4,0.004,0.498,0,9.4,123.3,0
"6186",2026-09-02,0,0.4,2.6,0.001,0.1,0,2.6,171.9,0
"6187",2026-09-02,0.1,0.3,0.3,0.001,0.16,0,0.4,141.9,0
"6188",2026-09-02,0,0.2,0.1,0,0.015,0,0.1,70.7,0
"6190",2026-09-02,0.1,4,2.6,0,0.077,0,2.6,174.4,0
"6195",2026-09-02,0,0.1,0.1,0,0.124,0,0.1,42.3,0
"6196",2026-09-02,0,0.1,0.1,0,0.356,0,0.1,41.9,0
"6197",2026-09-02,0,0,0,0,0.467,0,0.1,54.1,0
"6198",2026-09-02,0,0,0,0.002,0.475,0,0,56.6,0
"6199",2026-09-02,0,0,0,0.001,0.339,0,0,21.9,0
"6200",2026-09-02,0,0,0,0.001,0.57,0,0,16.8,0
"6201",2026-09-02,0,0,0,0.003,0.469,0,0,12.4,0
"6202",2026-09-02,0,0,0,0.003,0.437,0,0,9.6,0
"6203",2026-09-02,0,0,0,0.003,0.173,0,0,2.5,0
"6204",2026-09-02,0,0,0,0,0.42,0,0,3.8,0
"6367",2026-09-02,17.4,3.3,18.6,0.002,0.004,0,36,134.3,0
"6368",2026-09-02,13.1,2.1,19,0.001,0.004,0,32.1,166.3,0
"6369",2026-09-02,11.3,1.5,16.1,0.001,0.005,0,27.4,188.3,0
"6370",2026-09-02,12.4,1.4,12.6,0.001,0.007,0,25,233.1,0
"6371",2026-09-02,13.9,1.1,12.9,0.002,0.007,0,26.8,240.1,0
"6372",2026-09-02,12.1,0.4,21.9,0.002,0.005,0,33.9,195,0
"6373",2026-09-02,12.4,1,25.8,0.001,0.004,0,38.2,127.3,0
"6374",2026-09-02,11.2,1.9,1.9,0.001,0.005,0,13.1,55.3,0
"6375",2026-09-02,6.8,1.3,1.3,0.002,0.017,0,8.1,63.6,0
"6376",2026-09-02,3.3,5.8,0.6,0.001,0.018,0,3.9,51.5,0
"6377",2026-09-02,1.8,1.6,1.6,0.001,0.008,0,3.4,76.9,0
"6378",2026-09-02,1,1.1,1,0.001,0.004,0,2,36.8,0
"6379",2026-09-02,0.8,1.4,1.3,0.001,0.006,0,2.1,53.1,0
"6380",2026-09-02,0.7,6.4,1.5,0,0,1,2.2,84.9,0
"6381",2026-09-02,0.6,7,1.7,0,0.006,0,2.4,88.2,0
"6384",2026-09-02,0.8,3.5,0.3,0,0.124,0,1.1,65.4,0
"6385",2026-09-02,0.6,2.2,0.2,0,0.347,0,0.8,74.8,0
"6386",2026-09-02,0.3,1.4,0.1,0,0.406,0,0.4,60.7,0
"6392",2026-09-02,0,0,0,0,0.055,0,0,34.7,0
"6395",2026-09-02,0,0.3,3.8,0.001,0.188,0,3.9,143,0
"6396",2026-09-02,0,0.3,2.5,0.001,0.183,0,2.5,139.7,0
"6397",2026-09-02,0,0.3,0.3,0.001,0.23,0,0.3,92.1,0
"6398",2026-09-02,0.1,0,0,0,0.002,0,0.1,19.8,0
"6399",2026-09-02,0.1,4.3,2.2,0,0.106,0,2.3,118.7,0
"6400",2026-09-02,0.1,16.3,16.3,0,0.083,0,16.4,166,0
"6401",2026-09-02,0.1,17.1,14,0,0.019,0,14,80.1,0
"6405",2026-09-02,0,0.1,0.1,0,0.491,0,0.1,51.7,0
"6406",2026-09-02,0,0.1,0.1,0,0.452,0,0.1,55.9,0
"6407",2026-09-02,0,0.2,0.1,0.001,0.363,0,0.1,73.8,0
"6408",2026-09-02,0,0.1,0,0.001,0.482,0,0.1,34.1,0
"6409",2026-09-02,0,0,0,0.001,0.325,0,0,23.3,0
"6410",2026-09-02,0,0,0,0.001,0.319,0,0,13.3,0
"6411",2026-09-02,0,0,0,0.003,0.273,0,0,10.6,0
"6412",2026-09-02,0,0,0,0.003,0.338,0,0,15.3,0
"6413",2026-09-02,0,0,0,0.001,0.525,0,0,13.2,0
"6414",2026-09-02,0,0,0,0.001,0.35,0,0,8.2,0
"6415",2026-09-02,0,0,0,0.001,0.244,0,0,8.3,0
"6416",2026-09-02,0,0,0,0,0.358,0,0,8.6,0
"6417",2026-09-02,0,0,0,0,0.022,0,0,9.6,0
"6578",2026-09-02,13.5,1.6,16.5,0.001,0.004,0,30,101.3,0
"6579",2026-09-02,10.5,1.1,13.9,0.001,0.003,0,24.4,113.8,0
"6580",2026-09-02,13.6,1.3,13.1,0.001,0.006,0,26.7,184.7,0
"6581",2026-09-02,17.6,1.2,15,0.002,0.007,0,32.6,207.6,0
"6582",2026-09-02,13.1,0.2,19.2,0.001,0.003,0,32.3,121.7,0
"6583",2026-09-02,11.3,0.7,24.1,0.001,0.005,0,35.4,138.1,0
"6584",2026-09-02,9,24,21.3,0.001,0.019,0,30.3,149,0
"6585",2026-09-02,6,1,1,0.002,0.023,0,7,67.8,0
"6586",2026-09-02,3.9,8.2,7.6,0.001,0.005,0,11.5,75.7,0
"6587",2026-09-02,2.5,2.4,2.2,0.001,0.006,0,4.7,50.7,0
"6588",2026-09-02,1.2,1.5,1.4,0.001,0.001,1,2.6,32.3,0
"6589",2026-09-02,0.2,4.4,0.5,0.001,0.001,1,0.7,37.1,0
"6590",2026-09-02,0.3,4.5,0.7,0.001,0.001,1,1.1,61.5,0
"6591",2026-09-02,0.7,6.4,1.6,0.001,0.006,0,2.3,78.6,0
"6602",2026-09-02,0.1,0,0,0,0.012,0,0.1,28.6,0
"6603",2026-09-02,0,0,0,0,0.003,0,0.1,26.9,0
"6604",2026-09-02,0.1,0,0,0,0.013,0,0.1,33.6,0
"6605",2026-09-02,0.1,3,0,0,0.168,0,0.1,63.8,0
"6608",2026-09-02,0.1,1.8,0.1,0,0.013,0,0.2,27,0
"6609",2026-09-02,0.1,9.2,3.3,0,0.021,0,3.5,78.4,0
"6610",2026-09-02,0.1,23.9,23.9,0,0.064,0,24,168.5,0
"6611",2026-09-02,0.1,13.9,19.5,0.001,0.003,0,19.5,103.9,0
"6612",2026-09-02,0.1,5.8,5.8,0.001,0.008,0,5.8,69,0
"6617",2026-09-02,0.1,0.4,0.2,0.001,0.19,0,0.2,70.8,0
"6618",2026-09-02,0,1.1,0.3,0,0.396,0,0.3,39.6,0
"6619",2026-09-02,0,0.3,0.1,0.001,0.47,0,0.1,33.1,0
"6620",2026-09-02,0,0.2,0,0.001,0.261,0,0,24.3,0
"6621",2026-09-02,0,0,0,0.003,0.456,0,0,16.5,0
"6622",2026-09-02,0,0.1,0,0.001,0.263,0,0,10.4,0
"6623",2026-09-02,0,0,0,0.001,0.724,0,0,18.8,0
"6624",2026-09-02,0,0,0,0,0.747,0,0,3.6,0
"6625",2026-09-02,0,0,0,0.002,0.342,0,0,18.9,0
"6626",2026-09-02,0,0,0,0,0.375,0,0,17.2,0
